Link,País,Preço_Sócio,Preço_Normal,Pontuação,Avaliações,Somelier,Decantação,Olfativo,Amadurecimento,Uvas,Gustativo,Visual,Harmonização,Temperatura,Safra,Seco,Teor_Alcoólico,Vinícola,Tipo,Potencial_Guarda,Região,Preços_Cat,Pontuação_Cat,Estoque_Cat,Pontos_Total
https://wine.com.br/vinhos/morande-edicion-limitada-carignan-2016/prod21522.html,,,,4.0,15.0,"Este rótulo traz a Carignan, uma variedade tinta de origem espanhola pouco cultivada no Chile. Com uvas provenientes de vinhas velhas e colhidas à mão, esse rótulo ganha vida no Valle del Maule, uma das maiores áreas vitivinícolas do Chile e que possui algumas das videiras mais antigas do país.",20.0,"Frutas negras, cacau, tabaco, especiarias",Em barricas de carvalho e tanques de aço inox.,Carignan (100%),"Elegante, harmônico, corpo de médio para encorpado, taninos presentes, boa acidez",Rubi,"Carreteiro de costela, risoto de jamón com manchego, assado de tira, pappardelle com ragu de ossobuco, lombo de cordeiro, churrasco.",15.0,2016.0,1,14.0,Morandé,Tinto,7.0,,,2,2,60.0
https://wine.com.br/vinhos/el-padre-cabernet-franc-2015/prod21552.html,,,,4.0,7.0,"O nome El Padre, o mesmo que ""o pai"" em português, foi escolhido para expressar o parentesco entre as uvas, pois, geneticamente, a Cabernet Franc é conhecida por ser o pai da Cabernet Sauvignon, a rainha das uvas tintas. Integrante do projeto Morandé Adventure, esse rótulo é produzido no Valle del Maipo, uma das regiões vitivinícolas mais antigas do Chile. Pontuado com Medalha de bronze no Decanter Asia Wine Awards 2018",20.0,"Frutas negras, café, cacau, especiarias, baunilha, ervas secas","18 meses em barricas de carvalho francês, mais 12 meses em garrafa.","Cabernet Franc (91%), Malbec (9%)","Corpo de médio para encorpado, taninos presentes, acidez agradável, leve amadeirado e toque herbáceo",Rubi,"Entrecôte com crosta de parmesão, paleta de cordeiro, fettuccine com ragu de linguiça toscana, lagarto recheado com gruyère e legumes, pappardelle com molho quatro queijos, risoto de mignon com grana padano.",,2015.0,1,14.0,Morandé,Tinto,9.0,,,1,2,28.0
https://wine.com.br/vinhos/casa-valduga-terroir-identidade-arinarnoa-2015/prod21661.html,Brasil,,,0.0,0.0,"Esse vinho é elaborado com uma uva tinta pouco conhecida entre os brasileiros, a Arinarnoa. Pesquisas de DNA recentes revelaram que ela é o resultado do cruzamento da Tannat com Cabernet Sauvignon e vem se desenvolvendo muito bem no sul do país. Experimente!",20.0,"Frutas negras, defumado, especiarias","8 meses em barricas de carvalho francês, seguido por 12 meses em garrafas, nas caves.",Arinarnoa (100%),"Médio corpo, taninos presentes, boa acidez",Rubi,"Tiras de maminha com legumes na manteiga, costelinha suína, frango xadrez, risoto de mignon, penne à bolonhesa, lasanha de berinjela com queijo.",15.0,2015.0,1,13.0,Casa Valduga,Tinto,6.0,Encruzilhada do Sul ,,0,2,0.0
https://wine.com.br/vinhos/casa-valduga-origem-cabernet-sauvignon-2017/prod21659.html,Brasil,,,5.0,1.0,"Esse tinto integra a linha Origem da vinícola brasileira Casa Valdura. Sem estágio em barricas de carvalho, esse vinho é uma expressão direta da uva Cabernet Sauvignon sob a influência do terroir do Vale dos Vinhedos.",,Frutas vermelhas frescas,Não passa por amadurecimento.,Cabernet Sauvignon (100%),"Corpo de leve para médio, frutado, acidez agradável, taninos presentes",Rubi claro com reflexos violáceos,"Bife acebolado, pastel de carne, hambúrguer artesanal com bacon, panceta suína assada, espaguete ao sugo, e queijos semiduros.",15.0,2017.0,1,11.5,Casa Valduga,Tinto,4.0,Vale dos Vinhedos,,1,1,5.0
https://wine.com.br/vinhos/lidio-carraro-agnvs-malbec-2017/prod21649.html,Brasil,,,0.0,0.0,"Com um estilo gastronômico, esse Malbec traz um toque floral no aroma, característica típica dessa uva cultivada no terroir de Encruzilhada do Sul. Esse exemplar possui um lote limitado, com garrafas numeradas.",20.0,"Ameixa, amora, mirtilo, floral",12 meses em tanques de aço inox.,Malbec (100%),"Médio corpo, taninos macios, boa acidez, frutado",Rubi com reflexos violáceos,"Lasanha de berinjela com queijo, escondidinho de carne-seca, carne de panela com legumes, panqueca de carne, risoto de mignon, queijo semi-duro.",15.0,2017.0,1,13.0,Lidio Carraro,Tinto,6.0,Encruzilhada do Sul ,,0,2,0.0
https://wine.com.br/vinhos/espumante-casa-valduga-rsv-moscatel-2018/prod21658.html,Brasil,,,5.0,5.0,"Com um perfil que agrada com facilidade, esse espumante da renomada Casa Valduga é elaborado com a uva Moscato Giallo. Traz a tipicidade do espumante moscatel brasileiro: doçura no paladar, gostosa acidez e baixa graduação alcoólica.",,"Lichia, floral",Não passa por amadurecimento.,Moscato Giallo (100%),"Leve, boa acidez, doce",Amarelo-palha,"Torta de limão, salada de frutas, mousse de maracujá, panetone, cheesecake, tarte tatin de maçã.",6.0,2018.0,0,7.5,Casa Valduga,Outros,2.0,Vale dos Vinhedos,,1,1,25.0
https://wine.com.br/vinhos/casa-valduga-origem-chardonnay-2018/prod21660.html,Brasil,,,1.0,1.0,"Linha de entrada da renomada vinícola Casa Valduga, elaborado com as principais variedades de uvas cultivadas no Vale dos Vinhedos. Esse Chardonnay, principal variedade branca plantada no Vale, mostra muito frescor e frutas encantadoras na taça. Brinde seus momentos com esse branco brasileiro.",,"Abacaxi, limão, maçã",Tanques de aço inox.,Chardonnay (100%),"Leve, boa acidez, final agradável",Amarelo-claro,"Ostras frescas ao limão, espaguete com frutos do mar, frango à kiev com risoto de açafrão, anchova grelhada com tomates verdes fritos, pizza quatro queijos, queijos frescos.",9.0,2018.0,1,11.5,Casa Valduga,Branco,4.0,Vale dos Vinhedos,,1,1,1.0
https://wine.com.br/vinhos/espumante-casa-valduga-rsv-blush-rose-brut-2016/prod21657.html,Brasil,,,5.0,1.0,"Esse espumante, integrante da linha Reserva, é elaborado apenas nas melhores safras. Produzido com método tradicional, que consiste em realizar a segunda fermentação dentro da própria garrafa, esse exemplar amadurece 25 meses, agregando complexidade de aromas e sabores.",,"Cereja, framboesa, morango, brioche, amêndoas","25 meses em garrafas, nas caves.","Chardonnay (50%), Pinot Noir (50%)","Corpo de leve para médio, boa acidez, boa cremosidade, frutado",Rosa claro,"Sopa clássica de cebola com pão tostado e gruyère, frango frito, carne de porco levemente picante, espetinho de camarão, lombo assado, bruschetta de tomate e queijo, abobrinha recheada.",6.0,2016.0,0,12.0,Casa Valduga,Outros,5.0,Vale dos Vinhedos,,1,2,5.0
https://wine.com.br/vinhos/lidio-carraro-faces-do-brasil-pinot-noir-rose-2017/prod21652.html,Brasil,,,0.0,0.0,"Com estilo descomplicado e fácil de beber, esse rosé mescla uvas de diferentes origens, que se adaptaram bem ao terroir de Encruzilhada do Sul. Faces do Brasil é uma linha inspirada no conceito ""a melhor expressão é ser você"".",,"Morango, cereja, framboesa, floral, especiarias, mineral",Em tanques de aço inox.,"Pinot Noir (80%), Touriga Nacional (5%), Merlot (15%)","Leve, acidez agradável, frutado",Salmão claro,"Espetinho de camarão, saladas, espaguete primavera, comida japonesa, sobrecoxa recheada, salgadinhos fritos.",9.0,2017.0,1,12.0,Lidio Carraro,Outros,3.0,Encruzilhada do Sul ,,0,1,0.0
https://wine.com.br/vinhos/casa-valduga-terroir-cabernet-franc-2015/prod21656.html,Brasil,,,0.0,0.0,"A Campanha Gaúcha, local onde as uvas Cabernet Franc foram colhidas, está localizada no extremo sul do Rio Grande do Sul. O clima local proporciona um ótimo amadurecimento das frutas, gerando vinhos aromáticos, com bom corpo e acidez equilibrada.",20.0,"Ameixa madura, cereja negra, especiarias, tosta, cacau","8 meses em barricas de carvalho francês, mais 12 meses em garrafas.",Cabernet Franc (100%),"Bom corpo, acidez presente, taninos sedosos, amadeirado",Rubi com reflexos violáceos,"Filé-mignon ao molho madeira, risoto de linguiça toscana, costelinha com mandioca, picanha churrasqueada, escondidinho de carne-seca, pizza de calabresa.",15.0,2015.0,1,13.0,Casa Valduga,Tinto,7.0,Campanha Gaúcha,,0,2,0.0
https://wine.com.br/vinhos/dadivas-merlot-cabernet-sauvignon-2017/prod21654.html,Brasil,,,0.0,0.0,"Assinado pelo enólogo Giovanni Carraro, esse vinho que traz duas variedades tintas de origem francesa, foi elaborado com o mínimo de intervenção possível, com o objetivo de maximizar a sua expressão natural.",,"Frutas vermelhas, frutas negras, especiarias",10 meses em tanques de aço inox.,"Merlot, Cabernet Sauvignon","Médio corpo, taninos macios, boa acidez, frutado",Rubi,"Churrasco, risoto de filé com champignons, lasanha de calabresa, penne ao molho de funghi, pizza de tomate seco com provolone, queijos semiduros.",15.0,2017.0,1,13.0,Lidio Carraro,Tinto,6.0,Encruzilhada do Sul ,,0,2,0.0
https://wine.com.br/vinhos/miolo-single-vineyard-riesling-2018/prod21689.html,Brasil,,,3.5,3.0,"Linha lançamento da Miolo que utiliza uvas de um mesmo vinhedo (descrito com detalhes no rótulo), cujo objetivo é expressar o máximo caráter da Riesling no terroir da Campanha Gaúcha. Exemplar delicioso, que na temperatura correta pode apenas acompanhar um bom papo. Com certeza, você vai abrir outra garrafa.",,"Frutas brancas, floral, mineral",Tanques de aço inox.,Riesling (100%),"Leve, boa acidez, frutado, final agradável",Amarelo-claro com reflexos esverdeados,"Massa com molho branco, comida japonesa, queijos frescos, escondidinho de frango, espetinho de camarão, saladas.",9.0,2018.0,1,11.5,Miolo,Branco,3.0,Campanha Gaúcha,,1,1,10.5
https://wine.com.br/vinhos/miolo-selecao-cabernet-sauvignon-merlot-2017/prod21684.html,Brasil,,,0.0,0.0,"Este rótulo tem uma marca histórica, pois foi o primeiro vinho de entrada criado pela Vinícola Miolo, destinado ao consumo descomplicado e diário. É produzido na Campanha Gaúcha, cujas características de solo e clima fazem dela uma das melhores regiões para produção de vinhos no Brasil.",,"Morango, framboesa, pimenta-do-reino",Cerca de 10% do vinho por 12 meses em barricas de carvalho americano e francês.,"Merlot, Cabernet Sauvignon","Corpo de leve para médio, taninos macios, boa acidez",Rubi,"Porco no tacho, barreado, vaca atolada, pizza de tomate seco, rondelli de presunto e queijo ao sugo, mix de queijos.",15.0,2017.0,1,13.0,Miolo,Tinto,3.0,Campanha Gaúcha,,0,1,0.0
https://wine.com.br/vinhos/casa-valduga-terroir-identidade-marselan-2015/prod21662.html,Brasil,,,5.0,1.0,"Esse tinto é elaborado com a Marselan, uma variedade pouco cultivada no Brasil. O nome Identidade, é uma homenagem aos destemidos desbravadores, que lutaram pela região da Serra do Sudeste Gaúcho, nos anos 1715 a 1766 contra as invasões espanholas.",30.0,"Ameixa, amora, cereja, framboesa, especiarias, amadeirado","8 meses em carvalho francês, seguido por 12 meses em garrafa, nas caves. ",Marselan (100%),"Bom corpo, fresco, taninos presentes, amadeirado, média presença de fruta",Rubi,"Ravióli de pato ao sugo, carne assada, risoto de queijo, rocambole de carne recheado com queijo e presunto, polenta de colher aos quatro queijos, conchiglione com bacon ao molho branco.",15.0,2015.0,1,13.5,Casa Valduga,Tinto,5.0,Encruzilhada do Sul ,,1,2,5.0
https://wine.com.br/vinhos/miolo-selecao-touriga-nacional-tempranillo-2017/prod21687.html,Brasil,,,0.0,0.0,"Este tinto traz uma combinação de uvas que foge do comum, por mesclar a Tempranillo com a Touriga Nacional. Elaborado na Campanha Gaúcha, esse vinho possui um estilo ideal para quem está começando no mundo do vinho e para quem busca um exemplar descomplicado para o dia a dia.",,"Frutas vermelhas, floral, especiarias, traço amadeirado",10% do vinho estagiou 12 meses em barricas de carvalho americano e francês.,"Touriga Nacional, Tempranillo","Leve, taninos delicados, acidez agradável, frutado, traço amadeirado",Rubi com reflexos violáceos,"Hambúrguer, pizza de calabresa, wrap de presunto e queijo, filé com fritas, espaguete de abobrinha com molho de queijo, quiche de alho poró.",15.0,2017.0,1,13.0,Miolo,Tinto,4.0,Campanha Gaúcha,,0,1,0.0
https://wine.com.br/vinhos/lidio-carraro-singular-teroldego-2011/prod21653.html,Brasil,,,0.0,0.0,"Vinho singular, feito com uma uva italiana potente, a Teroldego. Tinto elaborado pela vinícola-boutique, Lidio Carraro, que preza pela pureza de seus vinhos ao optar por não estagiar nenhum exemplar em carvalho.",20.0,"Ameixa preta, especiarias, tabaco, cacau","12 meses em tanques de aço inox, mais 4 anos em garrafa.",Teroldego (100%),"Corpo de médio para encorpado, taninos presentes, boa acidez, complexidade média",Rubi,"Contra-filé na manteiga, vitela à milanesa com legumes assados, canjiquinha, cozido português, rocambole de carne com recheio de bacon, queijos maduros.",15.0,2011.0,1,13.5,Lidio Carraro,Tinto,10.0,Encruzilhada do Sul ,,0,2,0.0
https://wine.com.br/vinhos/lidio-carraro-agnus-tannat-2017/prod21650.html,Brasil,,,5.0,1.0,"Eleito o melhor tinto na Expovinis 2016, o Agnus Tannat mostra, na taça, o perfil dessa uva em terroir brasileiro: encantador e envolvente. A Lidio Carraro, vinícola boutique que se destaca no nosso país, produz esse rótulo com uvas de Encruzilhada do Sul, conhecida como "" Terra do Cordeiro"", daí o nome da linha: Agnus.",20.0,"Ameixa preta, amora, couro, especiarias",12 meses em tanques de aço inox.,Tannat (100%),"Médio corpo, taninos presentes, boa acidez",Rubi intenso,"Picanha grelhada, risoto com iscas de filé-mignon, pizza portuguesa, empanadas, cogumelos recheados, queijo semi-duro.",15.0,2017.0,1,15.0,Lidio Carraro,Tinto,4.0,Encruzilhada do Sul ,,1,1,5.0
https://wine.com.br/vinhos/casa-valduga-origem-merlot-2017/prod21664.html,Brasil,,,0.0,0.0,"A Casa Valduga é uma importante vinícola brasileira que está presente em mais de 20 países e já acumula mais de 300 prêmios em concursos nacionais e internacionais. Esse tinto que não possui influência de madeira, traz a expressão natural da uva Merlot.",,"Ameixa, cereja, amora, framboesa",Não passa por amadurecimento.,Merlot (100%),"Corpo de leve para médio, taninos macios, boa acidez, fruta em evidência",Rubi com reflexos violáceos,"Pizza de calabresa, mix de queijos, carne vermelha grelhada, risoto de queijo, batata recheada com requeijão e bacon, rolinhos de repolho e carne moída.",15.0,2017.0,1,12.0,Casa Valduga,Tinto,3.0,Vale dos Vinhedos,,0,1,0.0
https://wine.com.br/vinhos/miolo-selecao-chardonnay-viognier-2018/prod21685.html,Brasil,,,0.0,0.0,"Esse branco que traz frutas em evidência, mescla a uva Chardonnay com a Viognier. Com um estilo descomplicado, moderno e fácil de beber, esse exemplar combina com diversos momentos, desde um almoço em família a um dia de praia ou piscina com os amigos.",,"Abacaxi, pêssego, pera, cítrico",Em tanques de aço inox.,"Chardonnay, Viognier","Leve, acidez agradável, fruta em evidência",Amarelo-claro,"Bobó de camarão, arroz de mariscos, farfalle caprese, salada de bacalhau, caponata de berinjela, queijos brancos frescos.",9.0,2018.0,1,11.5,Miolo,Branco,3.0,Campanha Gaúcha,,0,1,0.0
https://wine.com.br/vinhos/casa-valduga-terroir-leopoldina-merlot-rose-2018/prod21663.html,Brasil,,,0.0,0.0,"Rosé elaborado a partir da Merlot, principal uva tinta cultivada no Vale dos Vinhedos. Esse terroir especial é homenageado no nome do vinho: Leopoldina. Primeiro nome que o Vale dos Vinhedos teve no período Imperial brasileiro.",,"Frutas vermelhas frescas, floral",Tanques de aço inox.,Merlot (100%),"Leve, boa acidez, frutado",Rosa claro,"Ostras frescas, saladas, culinária japonesa, fettuccine com frutos do mar, peixe grelhado, risoto de camarão.",8.0,2018.0,1,13.0,Casa Valduga,Outros,3.0,Vale dos Vinhedos,,0,1,0.0
https://wine.com.br/vinhos/ghost-pines-winemakers-blend-cabernet-sauvignon-2016/prod21710.html,Estados Unidos,104.9,123.41,3.0,1.0,"Elaborado pela Ghost Pines, esse rótulo possui como diferencial o blend de uvas de terroirs diferentes, sendo Sonoma County responsável por dar as notas de frutas maduras e exuberância, Napa County agrega textura sedosa e Lake County cede estrutura e suculência, resultando em um exemplar de personalidade própria e surpreendente.",20.0,"Frutas vermelhas, frutas negras, defumado, tabaco, especiarias",Em barricas de carvalho.,Cabernet Sauvignon,"Médio corpo, taninos macios, acidez agradável",Rubi,"Espaguete à la Norma, hambúrguer de picanha com fritas, torta de carne e queijo, costela ao molho barbecue, t-bone churrasqueado com legumes na manteiga, queijos semiduros.",16.0,2016.0,1,14.5,Ghost Pines,Tinto,7.0,Califórnia,3,1,2,3.0
https://wine.com.br/vinhos/terrazas-de-los-andes-altos-del-plata-syrah-2017/prod21701.html,Argentina,,,0.0,0.0,"As uvas desse vinho são cultivadas no Córdon del Plata, na Cordilheira dos Andes, local de altitude elevada com terroir único. A qualidade da Syrah manuseada com maestria pela vinícola Terrazas de los Andes, gera vinhos saborosos que agradam os mais diversos paladares.",,"Pimenta-do-reino, frutas negras, leve amadeirado",6 meses em barricas de carvalho.,Syrah (100%),"Corpo de leve para médio, taninos macios, acidez agradável, final agradável",Rubi,"Escondidinho de carne-seca com requeijão, baião de dois, bruschetta de tomate e manjericão, espaguete à marinara, costelinha suína com legumes, queijos semi-duros.",15.0,2017.0,1,14.5,Terrazas de los Andes,Tinto,4.0,Mendoza,,0,1,0.0
